page,SpeedIndex,totalBytes,TTFB,renderStart,numConnections,numDomElements,numDomains,numRedirects,uses_cdn,bytesCss,reqCss,bytesJS,reqJS,bytesImg,reqImg,bytesFont,reqFont,bytesHtml,reqHtml,bytesJSON,reqJSON,reqTotal,gzipSavings,maxDomainReqs,maxage0,maxage1,maxage30,maxage365,maxageMore,maxageNull,num_long_tasks,TotalBlockingTime,EvaluateScript,FunctionCall,Layout,image_savings,renderBlockingCSS,renderBlockingJS,FirstContentfulPaint,FirstImagePaint,FirstMeaningfulPaint,FirstPaint,LargestContentfulPaint,layout_shifts_count,loadEventDuration,dclDuration,_responses_200,_responses_404,_responses_other,analytics,ads,marketing,fonts_scripts,tagman,chat,img_missing_width,img_missing_height,img_lazy_count,svg_count,is_lcp_preloaded,scripts_total,scripts_inline,scripts_async,scripts_defer
https://www.pokeaimmd.com/,3296,3152564,219,100,31,176,25,2,False,122547,5,2113051,36,345489,16,255568,13,130417,21,,,102,0,14,0,9,9,22,0,62,14.0,766.0,619.0,626.0,355.0,4970.0,4.0,13.0,2439.0,2439.0,2439.0,2428.0,,6.0,1.0,19.0,88.0,0.0,14.0,0,1,0,1,1,0,1,1,0,0,False,34.0,17.0,5.0,1.0
https://e-jurnal.stikes-isfi.ac.id/index.php/index/index,2746,1064304,1413,100,2,136,2,1,True,18161,3,133776,9,596236,5,312036,2,4095,1,,,22,0,20,0,2,3,13,0,4,2.0,123.0,138.0,3.0,86.0,133339.0,3.0,0.0,2485.0,2640.0,2485.0,2412.0,,5.0,0.0,1.0,20.0,0.0,2.0,1,0,0,0,0,0,2,2,0,0,False,8.0,1.0,0.0,1.0
https://mobiusmotors.com/,3221,3480190,468,100,17,333,12,4,True,74740,26,1613654,58,1560916,12,216092,5,14029,5,,,117,0,76,0,5,0,23,0,89,3.0,110.0,287.0,254.0,97.0,23817.0,16.0,22.0,1636.0,1636.0,1636.0,1516.0,,7.0,2.0,3.0,111.0,0.0,6.0,1,0,0,1,0,0,13,13,0,0,,52.0,21.0,9.0,4.0
https://www.universaltoptan.com/urun/universal-extra-nitril-is-eldiveni,10475,1714123,8608,100,6,1264,7,0,False,201093,19,623387,17,455352,23,391396,7,39960,2,,,71,0,57,0,1,0,4,0,66,2.0,0.0,87.0,58.0,228.0,43833.0,19.0,14.0,10300.0,10300.0,10526.0,10212.0,,36.0,1.0,139.0,70.0,0.0,1.0,1,0,0,1,0,0,26,26,0,0,False,25.0,8.0,3.0,0.0
https://co-josephine-or.smartgovcommunity.com/,2104,1926699,618,100,14,285,12,1,False,97558,18,772335,42,933312,7,96340,2,21184,2,,,75,15216,56,0,2,0,5,0,68,1.0,6.0,146.0,34.0,75.0,765772.0,17.0,33.0,1930.0,1930.0,2033.0,1808.0,,26.0,26.0,2.0,73.0,0.0,2.0,2,0,0,1,0,0,1,1,0,1,,,,,
https://juveternal.mercadoshops.com.mx/,5058,2150792,717,100,21,1276,14,1,True,161759,7,1461111,44,311069,21,72861,5,143503,4,,,88,0,58,0,0,1,6,0,81,10.0,347.0,512.0,290.0,63.0,0.0,7.0,2.0,1816.0,1816.0,1816.0,1708.0,,11.0,5.0,0.0,85.0,0.0,3.0,2,0,0,0,0,1,37,37,0,4,True,49.0,12.0,10.0,32.0
https://www.usepramar.com.br/,6536,3626693,1144,100,23,1448,21,1,True,45569,5,1176493,37,2338844,53,46620,2,17558,7,,,125,13719,68,0,5,69,5,1,45,6.0,266.0,397.0,391.0,265.0,0.0,5.0,0.0,2217.0,2217.0,2217.0,2144.0,,17.0,6.0,1.0,120.0,1.0,4.0,3,0,0,0,1,1,5,5,3,2,False,46.0,10.0,22.0,5.0
https://partsmotoracing.com/produit/paire-de-radiateurs-honda-crf-250-r-2022-22-2023-23-2024-24-kit-durite/,3872,4700716,2341,100,40,1251,32,4,False,87461,32,2761394,106,982496,27,27988,3,734426,24,,,278,385185,57,0,10,0,91,18,159,31.0,2330.0,863.0,1616.0,590.0,0.0,22.0,3.0,3354.0,3466.0,3583.0,3212.0,,4.0,39.0,8.0,268.0,0.0,10.0,0,0,1,1,0,0,1,1,8,1,False,132.0,47.0,11.0,14.0
https://www.architecte.paysagiste-olea.fr/bureau-d-etude-en-paysage-thonon-les-bains/,2138,4251815,515,100,8,855,8,0,False,251269,61,1288341,66,1958386,9,704507,2,49312,2,,,142,0,128,0,0,2,130,0,10,5.0,205.0,287.0,156.0,231.0,453296.0,56.0,6.0,1799.0,1799.0,1799.0,1740.0,,,5.0,2.0,141.0,0.0,1.0,2,0,0,1,0,0,0,0,0,0,,91.0,30.0,9.0,2.0
https://cosmocare.eu/,3711,2163375,321,100,4,354,3,0,False,47654,2,98272,2,1817035,16,194507,5,5481,1,,,27,0,20,0,0,0,6,0,21,3.0,80.0,19.0,33.0,163.0,128273.0,2.0,1.0,1510.0,1868.0,1779.0,1408.0,,2.0,18.0,71.0,27.0,0.0,0.0,0,0,0,0,0,0,8,8,0,1,False,3.0,1.0,0.0,0.0
